state,day,feat,value,rank.states,1,2,3,4,5
New Hampshire,2020-02-15,48,94,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-15,56,41,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-15,73,76,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-15,93,52,4,#iran,thread,died,die,in 
New Hampshire,2020-02-16,0,53,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-16,36,60,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-16,48,73,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-16,73,67,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-16,93,51,5,#iran,thread,died,die,in 
New Hampshire,2020-02-17,0,82,1,because of the,online,right now .,situation,china
New Hampshire,2020-02-17,36,67,5,media,bullshit,information,it would be,scare
New Hampshire,2020-02-17,48,75,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-17,56,69,4,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-17,73,74,3,cure,world,made,imagine,ebola
New Hampshire,2020-02-18,0,61,5,because of the,online,right now .,situation,china
New Hampshire,2020-02-18,36,88,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-18,48,114,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-18,73,107,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-18,93,66,4,#iran,thread,died,die,in 
New Hampshire,2020-02-19,0,73,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-19,36,91,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-19,48,96,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-19,56,70,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-19,73,93,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-20,0,92,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-20,36,98,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-20,48,114,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-20,56,85,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-20,73,109,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-21,0,48,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-21,36,68,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-21,48,80,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-21,56,46,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-21,73,78,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-22,0,56,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-22,36,98,2,media,bullshit,information,it would be,scare
New Hampshire,2020-02-22,48,107,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-22,56,51,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-22,73,93,3,cure,world,made,imagine,ebola
New Hampshire,2020-02-23,0,62,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-23,36,80,2,media,bullshit,information,it would be,scare
New Hampshire,2020-02-23,48,104,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-23,73,79,3,cure,world,made,imagine,ebola
New Hampshire,2020-02-23,93,59,5,#iran,thread,died,die,in 
New Hampshire,2020-02-24,0,68,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-24,36,82,2,media,bullshit,information,it would be,scare
New Hampshire,2020-02-24,48,102,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-24,56,61,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-24,73,81,3,cure,world,made,imagine,ebola
New Hampshire,2020-02-25,0,75,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-25,36,87,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-25,48,91,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-25,56,66,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-25,73,94,1,cure,world,made,imagine,ebola
New Hampshire,2020-02-26,0,86,5,because of the,online,right now .,situation,china
New Hampshire,2020-02-26,36,104,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-26,48,114,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-26,56,87,4,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-26,73,109,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-27,0,72,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-27,36,94,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-27,48,99,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-27,56,69,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-27,73,104,1,cure,world,made,imagine,ebola
New Hampshire,2020-02-28,0,56,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-28,36,74,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-28,48,98,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-28,56,52,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-28,73,82,2,cure,world,made,imagine,ebola
New Hampshire,2020-02-29,0,55,4,because of the,online,right now .,situation,china
New Hampshire,2020-02-29,36,75,3,media,bullshit,information,it would be,scare
New Hampshire,2020-02-29,48,82,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-02-29,56,53,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-02-29,73,79,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-01,0,70,5,because of the,online,right now .,situation,china
New Hampshire,2020-03-01,36,97,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-01,48,115,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-01,73,99,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-01,93,73,4,#iran,thread,died,die,in 
New Hampshire,2020-03-02,0,90,3,because of the,online,right now .,situation,china
New Hampshire,2020-03-02,36,87,4,media,bullshit,information,it would be,scare
New Hampshire,2020-03-02,48,105,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-02,56,77,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-02,73,96,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-03,0,75,3,because of the,online,right now .,situation,china
New Hampshire,2020-03-03,36,69,4,media,bullshit,information,it would be,scare
New Hampshire,2020-03-03,48,88,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-03,56,69,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-03,73,82,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-04,0,102,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-04,36,114,1,media,bullshit,information,it would be,scare
New Hampshire,2020-03-04,48,112,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-04,56,96,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-04,73,110,3,cure,world,made,imagine,ebola
New Hampshire,2020-03-05,0,109,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-05,36,112,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-05,48,121,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-05,56,102,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-05,73,123,1,cure,world,made,imagine,ebola
New Hampshire,2020-03-06,0,77,5,because of the,online,right now .,situation,china
New Hampshire,2020-03-06,36,94,2,media,bullshit,information,it would be,scare
New Hampshire,2020-03-06,48,104,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-06,56,79,4,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-06,73,87,3,cure,world,made,imagine,ebola
New Hampshire,2020-03-07,0,75,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-07,36,89,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-07,48,105,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-07,73,91,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-07,93,67,5,#iran,thread,died,die,in 
New Hampshire,2020-03-08,0,48,5,because of the,online,right now .,situation,china
New Hampshire,2020-03-08,36,64,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-08,48,73,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-08,73,67,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-08,93,63,4,#iran,thread,died,die,in 
New Hampshire,2020-03-09,0,64,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-09,36,90,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-09,48,105,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-09,56,54,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-09,73,95,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-10,0,72,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-10,36,84,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-10,48,104,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-10,56,66,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-10,73,88,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-11,0,100,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-11,36,113,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-11,48,130,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-11,56,84,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-11,73,128,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-12,0,88,3,because of the,online,right now .,situation,china
New Hampshire,2020-03-12,36,88,4,media,bullshit,information,it would be,scare
New Hampshire,2020-03-12,48,92,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-12,56,73,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-12,73,97,1,cure,world,made,imagine,ebola
New Hampshire,2020-03-13,0,297,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-13,36,324,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-13,48,372,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-13,56,252,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-13,73,348,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-14,0,288,2,because of the,online,right now .,situation,china
New Hampshire,2020-03-14,36,273,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-14,48,321,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-14,73,273,4,cure,world,made,imagine,ebola
New Hampshire,2020-03-14,93,267,5,#iran,thread,died,die,in 
New Hampshire,2020-03-15,0,225,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-15,36,291,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-15,48,318,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-15,56,198,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-15,73,297,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-16,0,330,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-16,36,339,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-16,48,378,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-16,56,285,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-16,73,357,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-17,0,354,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-17,36,372,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-17,48,378,2,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-17,56,315,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-17,73,384,1,cure,world,made,imagine,ebola
New Hampshire,2020-03-18,0,279,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-18,36,366,2,media,bullshit,information,it would be,scare
New Hampshire,2020-03-18,48,387,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-18,56,246,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-18,73,336,3,cure,world,made,imagine,ebola
New Hampshire,2020-03-19,0,192,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-19,36,244,1,media,bullshit,information,it would be,scare
New Hampshire,2020-03-19,48,237,3,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-19,73,239,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-19,93,170,5,#iran,thread,died,die,in 
New Hampshire,2020-03-20,0,94,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-20,36,101,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-20,48,131,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-20,73,113,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-20,93,77,5,#iran,thread,died,die,in 
New Hampshire,2020-03-21,0,78,5,because of the,online,right now .,situation,china
New Hampshire,2020-03-21,36,93,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-21,48,113,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-21,73,111,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-21,93,81,4,#iran,thread,died,die,in 
New Hampshire,2020-03-22,0,80,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-22,36,94,2,media,bullshit,information,it would be,scare
New Hampshire,2020-03-22,48,99,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-22,56,64,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-22,73,89,3,cure,world,made,imagine,ebola
New Hampshire,2020-03-23,0,93,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-23,36,129,2,media,bullshit,information,it would be,scare
New Hampshire,2020-03-23,48,154,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-23,56,82,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-23,73,123,3,cure,world,made,imagine,ebola
New Hampshire,2020-03-24,0,102,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-24,36,124,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-24,48,161,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-24,73,130,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-24,93,95,5,#iran,thread,died,die,in 
New Hampshire,2020-03-25,0,109,4,because of the,online,right now .,situation,china
New Hampshire,2020-03-25,36,123,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-25,48,150,1,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-25,56,98,5,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-25,73,129,2,cure,world,made,imagine,ebola
New Hampshire,2020-03-26,0,30,1,because of the,online,right now .,situation,china
New Hampshire,2020-03-26,36,25,3,media,bullshit,information,it would be,scare
New Hampshire,2020-03-26,48,25,4,trump,is a hoax,democrats,called,hoax
New Hampshire,2020-03-26,56,27,2,fear,no one,media,panic,a pandemic
New Hampshire,2020-03-26,73,22,5,cure,world,made,imagine,ebola
New Jersey,2020-01-01,0,318,4,because of the,online,right now .,situation,china
New Jersey,2020-01-01,36,398,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-01,48,421,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-01,73,411,2,cure,world,made,imagine,ebola
New Jersey,2020-01-01,93,309,5,#iran,thread,died,die,in 
New Jersey,2020-01-02,0,341,4,because of the,online,right now .,situation,china
New Jersey,2020-01-02,36,446,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-02,48,492,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-02,56,320,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-02,73,472,2,cure,world,made,imagine,ebola
New Jersey,2020-01-03,0,463,5,because of the,online,right now .,situation,china
New Jersey,2020-01-03,36,579,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-03,48,696,2,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-03,73,717,1,cure,world,made,imagine,ebola
New Jersey,2020-01-03,93,483,4,#iran,thread,died,die,in 
New Jersey,2020-01-04,0,376,4,because of the,online,right now .,situation,china
New Jersey,2020-01-04,36,447,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-04,48,525,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-04,56,352,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-04,73,491,2,cure,world,made,imagine,ebola
New Jersey,2020-01-05,0,411,4,because of the,online,right now .,situation,china
New Jersey,2020-01-05,36,555,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-05,48,641,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-05,56,376,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-05,73,602,2,cure,world,made,imagine,ebola
New Jersey,2020-01-06,0,440,4,because of the,online,right now .,situation,china
New Jersey,2020-01-06,36,535,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-06,48,573,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-06,56,422,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-06,73,548,2,cure,world,made,imagine,ebola
New Jersey,2020-01-07,0,422,4,because of the,online,right now .,situation,china
New Jersey,2020-01-07,36,545,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-07,48,608,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-07,56,384,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-07,73,560,2,cure,world,made,imagine,ebola
New Jersey,2020-01-08,0,413,4,because of the,online,right now .,situation,china
New Jersey,2020-01-08,36,565,3,media,bullshit,information,it would be,scare
New Jersey,2020-01-08,48,644,1,trump,is a hoax,democrats,called,hoax
New Jersey,2020-01-08,56,411,5,fear,no one,media,panic,a pandemic
New Jersey,2020-01-08,73,577,2,cure,world,made,imagine,ebola
New Jersey,2020-01-09,0,385,4,because of the,online,right now .,situation,china
New Jersey,2020-01-09,36,518,3,media,bullshit,information,it would be,scare
